ASV559	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Lichtheimiaceae(1.00),g:Rhizomucor(1.00),s:Rhizomucor_pusillus(1.00)	+	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Lichtheimiaceae,g:Rhizomucor,s:Rhizomucor_pusillus
ASV565	k:Fungi(1.00),p:Basidiomycota(0.65),c:Tremellomycetes(0.65),o:Tremellales(0.65),f:Tremellaceae(0.65),g:Cryptococcus(0.65),s:Cryptococcus_sp._UI-10(0.65)	+	k:Fungi
ASV566	k:Fungi(1.00),p:Basidiomycota(1.00)	+	k:Fungi,p:Basidiomycota
ASV567	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_percomis(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_percomis
ASV569	k:Fungi(1.00),p:Ascomycota(0.99),c:Leotiomycetes(0.62),o:Leotiomycetes_order_Incertae_sedis(0.42),f:Leotiomycetes_family_incertae_sedis(0.42),g:Dendrostilbella(0.42),s:Dendrostilbella_mycophila(0.42)	+	k:Fungi,p:Ascomycota
ASV570	k:Fungi(1.00),p:Basidiomycota(0.89),c:Agaricomycetes(0.62),o:Agaricales(0.16),f:Tricholomataceae(0.05),g:Catathelasma(0.01),s:Catathelasma_ventricosum(0.01)	+	k:Fungi,p:Basidiomycota
ASV57	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(0.99),f:Nectriaceae(0.66),g:Dialonectria(0.44),s:Dialonectria_episphaeria(0.44)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
ASV573	k:Fungi(1.00),p:Glomeromycota(0.34),c:Glomeromycetes(0.34),o:Diversisporales(0.20),f:Acaulosporaceae(0.15),g:Acaulospora(0.15),s:Acaulospora_sp.(0.04)	+	k:Fungi
ASV572	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(0.57),f:Tremellaceae(0.57),g:Cryptococcus(0.57),s:Cryptococcus_wieringae(0.57)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes
ASV574	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.88),o:Mycosphaerellales(0.82),f:Teratosphaeriaceae(0.67),g:Teratosphaeria(0.57),s:Teratosphaeria_ohnowa(0.29)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
ASV575	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:Auriscalpiaceae(1.00),g:Lentinellus(1.00),s:Lentinellus_flabelliformis(0.61)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Auriscalpiaceae,g:Lentinellus
ASV576	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(0.99),o:Chaetothyriales(0.99),f:Herpotrichiellaceae(0.99),g:Phaeococcomyces(0.99),s:Phaeococcomyces_sp.(0.78)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Phaeococcomyces
ASV577	k:Fungi(1.00),p:Ascomycota(0.91),c:Leotiomycetes(0.61)	+	k:Fungi,p:Ascomycota
ASV568	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Capnodiales(0.62)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV578	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(0.96),f:Lophiostomataceae(0.89),g:Lophiostoma(0.89),s:Lophiostoma_corticola(0.89)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_corticola
ASV579	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Xylariales(0.97),f:Diatrypaceae(0.90),g:Cryptovalsa(0.45),s:Cryptovalsa_ampelina(0.45)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae
ASV58	k:Fungi(1.00),p:Mucoromycota(0.62),c:Mucoromycetes(0.62),o:Mucorales(0.62),f:Pilobolaceae(0.52),g:Pilobolus(0.49),s:Pilobolus_heterosporus(0.20)	+	k:Fungi
ASV571	k:Fungi(1.00),p:Ascomycota(0.87),c:Leotiomycetes(0.39),o:Helotiales(0.18),g:Cadophora(0.08),s:Cadophora_sp.(0.08)	+	k:Fungi,p:Ascomycota
ASV580	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.84),o:Diaporthales(0.84),f:Diaporthaceae(0.84),g:Diaporthe(0.84),s:Diaporthe_eres(0.84)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_eres
ASV581	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Trichocomaceae(1.00),g:Penicillium(1.00),s:Penicillium_waksmanii(0.44)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium
ASV583	k:Fungi(1.00),p:Ascomycota(1.00),c:Saccharomycetes(1.00),o:Saccharomycetales(1.00),f:Saccharomycetaceae(0.97),g:Candida(0.97),s:Candida_sake(0.97)	-	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Candida,s:Candida_sake
ASV586	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricostilbomycetes(0.84),o:Spiculogloeales(0.84),f:Spiculogloeaceae(0.84),g:Phyllozyma(0.84),s:Phyllozyma_aceris(0.84)	+	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Spiculogloeales,f:Spiculogloeaceae,g:Phyllozyma,s:Phyllozyma_aceris
ASV585	k:Fungi(1.00),p:Basidiomycota(0.98),c:Agaricostilbomycetes(0.96),o:Agaricostilbales(0.96),f:Chionosphaeraceae(0.94),g:Kurtzmanomyces(0.91),s:Kurtzmanomyces_sp._CBS_12709(0.83)	+	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae,g:Kurtzmanomyces,s:Kurtzmanomyces_sp._CBS_12709
ASV587	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreaceae(1.00),g:Hypocrea(1.00),s:Hypocrea_gelatinosa(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Hypocrea,s:Hypocrea_gelatinosa
ASV589	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(1.00),f:Boletaceae(1.00),g:Xerocomus(0.60),s:Xerocomus_badius(0.60)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae
ASV59	k:Fungi(1.00),p:Ascomycota(1.00),c:Ascomycota_class_incertae_sedis(1.00),o:Ascomycota_order_incertae_sedis(1.00),f:Pseudeurotiaceae(1.00),g:Pseudogymnoascus(1.00),s:Pseudogymnoascus_pannorum(1.00)	+	k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Pseudeurotiaceae,g:Pseudogymnoascus,s:Pseudogymnoascus_pannorum
ASV590	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Psathyrellaceae(1.00),g:Coprinellus(1.00),s:Coprinellus_xanthothrix(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_xanthothrix
ASV584	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.94),o:Pleosporales(0.94),f:Pleosporales_incertae_sedis(0.94),g:Paraconiothyrium(0.87),s:Paraconiothyrium_sp._HS-03(0.49)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_incertae_sedis,g:Paraconiothyrium
ASV591	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricaceae(0.56),g:Lycoperdon(0.56),s:Lycoperdon_pyriforme(0.43)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales
ASV592	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Thelephorales(1.00),f:Thelephoraceae(1.00),g:Tomentella(1.00),s:Tomentella_sp.(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella,s:Tomentella_sp.
ASV593	k:Fungi(1.00),p:Basidiomycota(0.46),c:Agaricomycetes(0.41),o:Agaricales(0.32),f:Inocybaceae(0.13),g:Mallocybe(0.11),s:Mallocybe_pseudodulcamara(0.11)	+	k:Fungi
ASV588	k:Fungi(1.00),p:Ascomycota(0.53),c:Saccharomycetes(0.19),o:Saccharomycetales(0.19),f:Dipodascaceae(0.14),g:Dipodascus(0.14),s:Dipodascus_tetrasporeus(0.13)	+	k:Fungi
ASV594	k:Fungi(1.00),p:Ascomycota(0.99),c:Leotiomycetes(0.62),o:Helotiales(0.62)	+	k:Fungi,p:Ascomycota
ASV595	k:Fungi(1.00),p:Ascomycota(0.97)	+	k:Fungi,p:Ascomycota
ASV596	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Sistotremataceae(1.00),g:Trechispora(1.00),s:Trechispora_sp.(0.83)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Sistotremataceae,g:Trechispora,s:Trechispora_sp.
ASV598	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV599	k:Fungi(1.00),p:Ascomycota(0.99),c:Ascomycota_class_incertae_sedis(0.96),o:Ascomycota_order_incertae_sedis(0.96),f:Ascomycota_family_incertae_sedis(0.96),g:Dendryphion(0.96),s:Dendryphion_europaeum(0.51)	+	k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Dendryphion
ASV6	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Cystofilobasidiales(1.00),f:Mrakiaceae(1.00),g:Tausonia(1.00),s:Tausonia_pullulans(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Mrakiaceae,g:Tausonia,s:Tausonia_pullulans
ASV600	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.94),o:Tremellales(0.94),f:Phaeotremellaceae(0.74),g:Phaeotremella(0.74),s:Phaeotremella_pseudofoliacea(0.65)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
ASV601	k:Fungi(1.00),p:Ascomycota(0.94),c:Sordariomycetes(0.85),o:Hypocreales(0.44),f:Nectriaceae(0.10),g:Fusarium(0.07),s:Fusarium_solani(0.03)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV602	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.80),o:Diaporthales(0.80),f:Diaporthaceae(0.80),g:Diaporthe(0.80),s:Diaporthe_cf._nobilis(0.80)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_cf._nobilis
ASV597	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.99),o:Tremellales(0.99),f:Tremellaceae(0.98),g:Bulleribasidium(0.98),s:Bulleribasidium_oberjochense(0.98)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Bulleribasidium,s:Bulleribasidium_oberjochense
ASV603	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Strophariaceae(1.00),g:Stropharia(1.00),s:Stropharia_aeruginosa(0.83)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Stropharia,s:Stropharia_aeruginosa
ASV604	k:Fungi(1.00),p:Ascomycota(0.89),c:Eurotiomycetes(0.31),o:Eurotiales(0.11),f:Trichocomaceae(0.11),g:Aspergillus(0.09),s:Aspergillus_sclerotiorum(0.02)	+	k:Fungi,p:Ascomycota
ASV605	k:Fungi(1.00),p:Basidiomycota(1.00),c:Pucciniomycetes(0.72),o:Pucciniales(0.72),f:Uropyxidaceae(0.72),g:Ochropsora(0.72),s:Ochropsora_ariae(0.72)	+	k:Fungi,p:Basidiomycota
ASV60	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Sordariales(1.00),f:Lasiosphaeriaceae(1.00),g:Podospora(1.00),s:Podospora_longicollis(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_longicollis
ASV606	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Physalacriaceae(0.99),g:Armillaria(0.99),s:Armillaria_sp.(0.27)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria
ASV607	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellaceae(0.98),g:Cryptococcus(0.50),s:Cryptococcus_sp._Vega039(0.46)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae
ASV609	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(0.97),o:Pezizales(0.97)	+	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales
ASV611	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.99),o:Xylariales(0.97),f:Diatrypaceae(0.91),g:Cryptovalsa(0.55),s:Cryptovalsa_ampelina(0.55)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae
ASV610	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.64),o:Erythrobasidiales(0.61),g:Bannoa(0.53),s:Bannoa_sp.(0.47)	+	k:Fungi,p:Basidiomycota
ASV612	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricaceae(1.00),g:Coprinus(1.00),s:Coprinus_foetidellus(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus_foetidellus
ASV614	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.75),o:Ophiostomatales(0.75),f:Ophiostomataceae(0.75),g:Grosmannia(0.75),s:Grosmannia_piceiperda(0.75)	+	k:Fungi,p:Ascomycota
ASV615	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Filobasidiales(1.00),f:Piskurozymaceae(1.00),g:Piskurozyma(1.00),s:Piskurozyma_taiwanensis(0.55)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Piskurozymaceae,g:Piskurozyma
ASV616	k:Fungi(1.00),p:Basidiomycota(0.78),c:Agaricomycetes(0.46),o:Agaricales(0.12),f:Amanitaceae(0.03),g:Amanita(0.03),s:Amanita_silvicola(0.01)	+	k:Fungi
ASV61	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Psathyrellaceae(1.00),g:Coprinopsis(1.00),s:Coprinopsis_stercorea(0.94)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_stercorea
ASV619	k:Fungi(1.00),p:Ascomycota(0.72),c:Sordariomycetes(0.22),o:Hypocreales(0.10),f:Bionectriaceae(0.03),g:Bionectria(0.03),s:Bionectria_cf._ochroleuca_CBS_113336(0.03)	+	k:Fungi
ASV618	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(0.99),g:Cortinarius(0.75),s:Cortinarius_cupreorufus(0.29)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae
ASV617	k:Fungi(1.00),p:Ascomycota(0.99),c:Leotiomycetes(0.55),o:Thelebolales(0.52),f:Thelebolaceae(0.52)	+	k:Fungi,p:Ascomycota
ASV62	k:Fungi(1.00),p:Basidiomycota(0.52),c:Agaricomycetes(0.47),o:Agaricales(0.22),f:Inocybaceae(0.10),g:Inocybe(0.10),s:Inocybe_sphaerospora(0.03)	+	k:Fungi
ASV613	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Ganodermataceae(1.00),g:Ganoderma(1.00),s:Ganoderma_applanatum(0.97)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma,s:Ganoderma_applanatum
ASV620	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Capnodiales(0.59)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV621	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Geastrales(1.00),g:Sphaerobolus(1.00),s:Sphaerobolus_ingoldii(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Geastrales,g:Sphaerobolus,s:Sphaerobolus_ingoldii
ASV623	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),g:Pilidium(1.00),s:Pilidium_acerinum(0.85)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Pilidium,s:Pilidium_acerinum
ASV624	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Physalacriaceae(1.00),g:Armillaria(1.00),s:Armillaria_ostoyae(0.41)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria
ASV625	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(0.99),g:Pseudorobillarda(0.99)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pseudorobillarda
ASV626	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Xylariales(1.00),f:Xylariaceae(1.00),g:Biscogniauxia(1.00),s:Biscogniauxia_mediterranea(0.99)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Biscogniauxia,s:Biscogniauxia_mediterranea
ASV628	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Ganodermataceae(1.00),g:Ganoderma(1.00),s:Ganoderma_applanatum(0.91)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma,s:Ganoderma_applanatum
ASV629	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.94),o:Sordariales(0.90),f:Lasiosphaeriaceae(0.76),g:Podospora(0.39),s:Podospora_multipilosa(0.12)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
ASV630	k:Fungi(1.00),p:Basidiomycota(0.99),c:Tremellomycetes(0.99),o:Tremellales(0.99),g:Dioszegia(0.99),s:Dioszegia_crocea(0.98)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia,s:Dioszegia_crocea
ASV63	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Psathyrellaceae(1.00),g:Coprinopsis(1.00),s:Coprinopsis_stercorea(0.71)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis
ASV631	k:Fungi(1.00),p:Basidiomycota(1.00)	+	k:Fungi,p:Basidiomycota
ASV622	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellaceae(1.00),g:Cryptococcus(0.99),s:Cryptococcus_wisconsinensis(0.99)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Cryptococcus,s:Cryptococcus_wisconsinensis
ASV632	k:Fungi(1.00),p:Basidiomycota(0.70),c:Agaricomycetes(0.63),o:Agaricales(0.18),f:Inocybaceae(0.05),g:Inocybe(0.04),s:Inocybe_sphaerospora(0.04)	+	k:Fungi
ASV627	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricaceae(1.00),g:Cystolepiota(1.00),s:Cystolepiota_bucknallii(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cystolepiota,s:Cystolepiota_bucknallii
ASV633	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.82),o:Tremellales(0.80),f:Tremellaceae(0.71),g:Cryptococcus(0.71),s:Cryptococcus_sp.(0.37)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
ASV634	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV636	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Xylariales(1.00),f:Xylariaceae(1.00),g:Hypoxylon(1.00),s:Hypoxylon_howeanum(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Hypoxylon,s:Hypoxylon_howeanum
ASV635	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.89),o:Pleosporales(0.89),f:Massarinaceae(0.68),g:Saccharicola(0.68),s:Saccharicola_sp.(0.56)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV637	k:Fungi(1.00),p:Ascomycota(0.98),c:Dothideomycetes(0.91),o:Pleosporales(0.90),f:Leptosphaeriaceae(0.50),g:Leptosphaeria(0.46),s:Leptosphaeria_sp._X9(0.36)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV639	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Microthyriales(1.00),f:Leptopeltidaceae(1.00),g:Dothiopeltis(1.00),s:Dothiopeltis_n._sp.(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Microthyriales,f:Leptopeltidaceae,g:Dothiopeltis,s:Dothiopeltis_n._sp.
ASV640	k:Fungi(1.00),p:Ascomycota(1.00),c:Ascomycota_class_incertae_sedis(0.97),o:Ascomycota_order_incertae_sedis(0.97),f:Ascomycota_family_incertae_sedis(0.97),g:Plectosphaerella(0.97),s:Plectosphaerella_cucumerina(0.87)	+	k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Plectosphaerella,s:Plectosphaerella_cucumerina
ASV641	k:Fungi(1.00),p:Basidiomycota(1.00),c:Ustilaginomycetes(1.00),o:Ustilaginales(1.00),g:Farysizyma(1.00),s:Farysizyma_itapuensis(1.00)	+	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,g:Farysizyma,s:Farysizyma_itapuensis
ASV642	k:Fungi(1.00),p:Basidiomycota(0.72),c:Agaricomycetes(0.60),o:Agaricales(0.28),f:Amanitaceae(0.08),g:Amanita(0.08),s:Amanita_cf._princeps(0.02)	+	k:Fungi
ASV644	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Pilobolaceae(1.00),g:Pilobolus(1.00),s:Pilobolus_crystallinus(1.00)	+	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus_crystallinus
ASV643	k:Fungi(1.00),p:Ascomycota(0.84),c:Eurotiomycetes(0.77),o:Chaetothyriales(0.73),f:Chaetothyriaceae(0.46),g:Ceramothyrium(0.24),s:Ceramothyrium_carniolicum(0.22)	+	k:Fungi,p:Ascomycota
ASV645	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Xylariales(1.00),f:Xylariales_incertae_sedis(1.00),g:Microdochium(1.00),s:Microdochium_phragmitis(0.99)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariales_incertae_sedis,g:Microdochium,s:Microdochium_phragmitis
ASV638	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Bulleribasidiaceae(1.00),g:Vishniacozyma(1.00),s:Vishniacozyma_carnescens(1.00)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma_carnescens
ASV646	k:Fungi(1.00),p:Ascomycota(0.45),c:Saccharomycetes(0.26),o:Saccharomycetales(0.26),f:Saccharomycetaceae(0.11),g:Candida(0.05),s:Candida_sp._UWOPS_03-446.4(0.01)	+	k:Fungi
ASV647	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricaceae(1.00),g:Cyathus(1.00),s:Cyathus_striatus(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cyathus,s:Cyathus_striatus
ASV64	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Trichocomaceae(1.00),g:Penicillium(1.00),s:Penicillium_sp._GZU-BCEC408-2(0.42)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium
ASV648	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes
ASV65	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Psathyrellaceae(1.00),g:Coprinellus(1.00),s:Coprinellus_sp._micaceus-IN02(0.50)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus
ASV649	k:Fungi(1.00),p:Ascomycota(0.75)	+	k:Fungi
ASV650	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.82),o:Chaetosphaeriales(0.65),f:Chaetosphaeriaceae(0.65)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV652	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
